id_entrega,id_cliente,id_vehiculo,id_operador,id_ruta,fecha_salida,hora_salida,fecha_entrega_programada,hora_entrega_programada,fecha_entrega_real,hora_entrega_real,peso_carga,cantidad_paquetes,distancia_real_km,combustible_consumido_litros,precio_combustible,costo_envio,costo_combustible,costo_total,minutos_retraso,entrega_tardia,estatus,observaciones
1020,40,11,51,14,2026-07-04,18:27:00,2026-07-04,03:12:00,2026-07-05,03:12:00,1.76,58,269.41,56.36,25.99,2487.05,1464.8,3951.85,0,False,Entregada,Entrega realizada en tiempo
1021,41,40,7,39,2026-04-09,16:12:00,2026-04-09,00:35:00,2026-04-10,00:35:00,0.69,73,198.85,31.07,26.59,2147.25,826.15,2973.4,0,False,Entregada,Entrega realizada en tiempo
1022,9,29,11,3,2026-05-11,11:37:00,2026-05-11,13:54:00,2026-05-11,13:54:00,11.64,53,64.72,6.76,26.31,2411.6,177.86,2589.46,0,False,Entregada,Entrega realizada en tiempo
1023,83,34,23,26,2026-01-08,08:11:00,2026-01-08,14:10:00,2026-01-08,14:10:00,0.78,42,154.49,12.83,23.74,1686.45,304.58,1991.03,0,False,Entregada,Entrega realizada en tiempo
1024,32,5,14,43,2026-04-06,14:09:00,2026-04-06,05:36:00,2026-04-07,06:21:00,6.72,41,481.01,60.43,23.86,3905.05,1441.86,5346.91,45,True,Tardía,"Tráfico alto, Distancia larga"
1025,73,21,58,15,2026-05-24,07:24:00,2026-05-24,09:47:00,2026-05-24,09:47:00,1.23,37,65.18,9.12,25.11,1244.9,229.0,1473.9,0,False,Entregada,Entrega realizada en tiempo
1026,14,36,18,46,2026-06-05,07:36:00,2026-06-05,22:26:00,2026-06-05,22:26:00,0.8,54,424.58,50.07,24.74,3134.9,1238.73,4373.63,0,False,Entregada,Entrega realizada en tiempo
1027,41,13,13,4,2026-07-25,18:31:00,2026-07-25,21:05:00,2026-07-25,21:05:00,0.42,6,107.94,8.8,24.68,1129.7,217.18,1346.88,0,False,Entregada,Entrega realizada en tiempo
1028,16,29,11,39,2026-03-25,15:15:00,2026-03-25,23:38:00,2026-03-26,00:03:00,25.14,74,218.92,22.88,26.13,4700.6,597.85,5298.45,25,True,Tardía,Carga pesada
1029,74,1,59,30,2026-03-14,08:53:00,2026-03-14,14:01:00,2026-03-14,14:54:00,1.48,52,136.76,13.2,24.35,1747.8,321.42,2069.22,53,True,Tardía,"Hora pico, Carga pesada"
1030,3,5,31,7,2026-08-01,16:46:00,2026-08-01,20:57:00,2026-08-01,20:57:00,2.42,39,132.71,16.67,26.01,1717.55,433.59,2151.14,0,False,Entregada,Entrega realizada en tiempo
1031,52,6,36,50,2026-03-22,18:39:00,2026-03-22,02:39:00,2026-03-23,02:39:00,0.28,7,253.5,37.06,25.79,1851.5,955.78,2807.28,0,False,Entregada,Entrega realizada en tiempo
1032,59,32,55,42,2026-02-01,14:39:00,2026-02-01,17:50:00,2026-02-01,18:11:00,0.83,14,88.45,8.01,23.55,1137.25,188.64,1325.89,21,True,Tardía,Tráfico alto
1033,42,28,15,11,2026-01-23,09:46:00,2026-01-23,12:32:00,2026-01-23,12:32:00,3.96,48,69.41,10.18,25.15,1627.05,256.03,1883.08,0,False,Entregada,Entrega realizada en tiempo
1034,1,4,17,3,2026-01-29,06:19:00,2026-01-29,08:36:00,2026-01-29,08:36:00,1.33,10,62.67,10.53,25.75,1026.35,271.15,1297.5,0,False,Entregada,Entrega realizada en tiempo
1035,49,18,45,11,2026-02-05,17:07:00,2026-02-05,19:53:00,2026-02-05,19:53:00,0.24,17,67.04,6.28,23.59,995.2,148.15,1143.35,0,False,Entregada,Entrega realizada en tiempo
1036,75,27,41,29,2026-06-21,08:33:00,2026-06-21,13:47:00,2026-06-21,13:47:00,7.7,68,181.44,23.32,24.91,2721.2,580.9,3302.1,0,False,Entregada,Entrega realizada en tiempo
1037,63,18,21,50,2026-07-07,18:14:00,2026-07-07,02:14:00,2026-07-08,02:14:00,0.85,12,259.18,24.27,24.18,1976.9,586.85,2563.75,0,False,Entregada,Entrega realizada en tiempo
1038,11,23,36,16,2026-06-18,09:44:00,2026-06-18,00:12:00,2026-06-19,00:59:00,1.53,10,443.21,81.17,25.68,2949.05,2084.45,5033.5,47,True,Tardía,"Hora pico, Distancia larga, Carga pesada"
1039,60,25,13,32,2026-01-27,13:13:00,2026-01-27,01:17:00,2026-01-28,01:17:00,4.88,76,392.37,83.48,25.06,3557.85,2092.01,5649.86,0,False,Entregada,Entrega realizada en tiempo
1040,41,20,46,30,2026-06-17,08:54:00,2026-06-17,14:02:00,2026-06-17,14:28:00,3.65,65,126.33,17.14,26.67,2016.65,457.12,2473.77,26,True,Tardía,Hora pico
1041,50,29,56,40,2026-05-12,09:49:00,2026-05-12,02:51:00,2026-05-13,03:37:00,21.74,52,451.42,47.17,25.75,5347.1,1214.63,6561.73,46,True,Tardía,"Hora pico, Distancia larga"
1042,74,7,10,30,2026-08-13,08:47:00,2026-08-13,13:55:00,2026-08-13,14:29:00,1.49,15,139.22,22.82,24.07,1465.1,549.28,2014.38,34,True,Tardía,Hora pico
1043,61,34,29,23,2026-03-09,08:59:00,2026-03-09,18:20:00,2026-03-09,19:01:00,7.23,71,290.09,24.09,24.59,3241.45,592.37,3833.82,41,True,Tardía,"Hora pico, Carga pesada"
1044,56,33,22,4,2026-04-23,11:23:00,2026-04-23,13:57:00,2026-04-23,14:19:00,0.53,13,101.58,12.96,25.93,1164.9,336.05,1500.95,22,True,Tardía,Incidencia operativa
1045,55,13,19,13,2026-04-14,09:38:00,2026-04-14,21:21:00,2026-04-14,21:21:00,12.92,36,311.15,25.38,24.97,3635.75,633.74,4269.49,0,False,Entregada,Entrega realizada en tiempo
1046,56,7,44,4,2026-06-15,10:07:00,2026-06-15,12:41:00,2026-06-15,12:52:00,1.17,29,109.33,17.92,25.3,1395.65,453.38,1849.03,11,True,Tardía,Incidencia operativa
1047,31,5,35,7,2026-03-12,10:56:00,2026-03-12,15:07:00,2026-03-12,15:07:00,12.85,80,120.31,15.11,24.62,3026.55,372.01,3398.56,0,False,Entregada,Entrega realizada en tiempo
1048,51,7,15,47,2026-07-30,11:31:00,2026-07-30,23:15:00,2026-07-31,00:06:00,0.47,27,331.26,54.3,25.82,2419.3,1402.03,3821.33,51,True,Tardía,"Tráfico alto, Distancia larga"
1049,37,1,7,12,2026-05-09,18:47:00,2026-05-09,06:25:00,2026-05-10,06:25:00,0.41,40,448.12,43.25,25.75,3101.6,1113.69,4215.29,0,False,Entregada,Entrega realizada en tiempo
1050,22,21,44,5,2026-02-12,09:21:00,2026-02-12,19:17:00,2026-02-12,20:10:00,0.74,59,268.84,37.6,24.34,2390.2,915.18,3305.38,53,True,Tardía,"Tráfico alto, Hora pico"
1051,23,17,57,5,2026-02-13,05:38:00,2026-02-13,15:34:00,2026-02-13,15:34:00,0.22,46,295.78,52.54,25.33,2368.9,1330.84,3699.74,0,False,Entregada,Entrega realizada en tiempo
1052,63,16,31,8,2026-01-12,05:36:00,2026-01-12,09:04:00,2026-01-12,09:04:00,12.68,38,96.7,8.69,25.1,2555.5,218.12,2773.62,0,False,Entregada,Entrega realizada en tiempo
1053,22,10,50,7,2026-01-26,12:51:00,2026-01-26,17:02:00,2026-01-26,17:02:00,1.52,43,121.14,12.15,25.94,1601.7,315.17,1916.87,0,False,Entregada,Entrega realizada en tiempo
1054,70,17,43,32,2026-03-06,14:29:00,2026-03-06,02:33:00,2026-03-07,02:33:00,0.47,2,392.67,69.75,24.2,2526.35,1687.95,4214.3,0,False,Entregada,Entrega realizada en tiempo
1055,43,34,50,43,2026-08-08,18:07:00,2026-08-08,09:34:00,2026-08-09,09:34:00,5.17,35,432.23,35.9,25.91,3458.15,930.17,4388.32,0,False,Entregada,Entrega realizada en tiempo
1056,3,10,27,15,2026-06-18,08:22:00,2026-06-18,10:45:00,2026-06-18,11:31:00,4.21,64,68.89,6.91,24.44,1777.45,168.88,1946.33,46,True,Tardía,Hora pico
1057,96,6,13,25,2026-06-13,08:17:00,2026-06-13,17:43:00,2026-06-13,17:43:00,0.77,70,354.84,51.88,24.8,2911.2,1286.62,4197.82,0,False,Entregada,Entrega realizada en tiempo
1058,68,12,17,44,2026-03-31,13:25:00,2026-03-31,15:35:00,2026-03-31,15:35:00,0.37,76,64.7,9.26,26.98,1468.5,249.83,1718.33,0,False,Entregada,Entrega realizada en tiempo
1059,40,13,3,38,2026-05-14,13:53:00,2026-05-14,18:24:00,2026-05-14,18:24:00,0.8,79,188.32,15.36,26.18,2153.6,402.12,2555.72,0,False,Entregada,Entrega realizada en tiempo
1060,73,23,19,8,2026-01-03,18:59:00,2026-01-03,22:27:00,2026-01-03,22:27:00,1.71,19,97.53,17.86,23.6,1310.65,421.5,1732.15,0,False,Entregada,Entrega realizada en tiempo
1061,38,40,36,43,2026-02-11,12:31:00,2026-02-11,03:58:00,2026-02-12,04:46:00,0.25,37,404.04,63.13,23.16,2841.2,1462.09,4303.29,48,True,Tardía,"Tráfico alto, Distancia larga"
1062,37,38,8,4,2026-05-06,12:00:00,2026-05-06,14:34:00,2026-05-06,14:34:00,5.94,56,98.4,8.36,26.34,2034.0,220.2,2254.2,0,False,Entregada,Entrega realizada en tiempo
1063,7,17,9,23,2026-08-13,12:50:00,2026-08-13,22:11:00,2026-08-13,22:11:00,0.22,65,281.87,50.07,26.08,2451.35,1305.83,3757.18,0,False,Entregada,Entrega realizada en tiempo
1064,20,6,46,18,2026-02-06,09:27:00,2026-02-06,01:35:00,2026-02-07,01:35:00,0.77,75,408.94,59.79,24.16,3221.7,1444.53,4666.23,0,False,Entregada,Entrega realizada en tiempo
1065,5,31,60,23,2026-03-05,15:27:00,2026-03-05,00:48:00,2026-03-06,00:48:00,23.2,52,249.11,35.38,23.39,4481.55,827.54,5309.09,0,False,Entregada,Entrega realizada en tiempo
1066,34,20,39,20,2026-02-14,16:43:00,2026-02-14,18:16:00,2026-02-14,18:16:00,12.18,42,56.9,7.72,23.56,2338.5,181.88,2520.38,0,False,Entregada,Entrega realizada en tiempo
1067,99,13,17,9,2026-04-17,20:12:00,2026-04-17,03:45:00,2026-04-18,03:45:00,19.6,39,199.45,16.27,24.19,3769.25,393.57,4162.82,0,False,Entregada,Entrega realizada en tiempo
1068,81,30,35,12,2026-04-07,16:06:00,2026-04-07,03:44:00,2026-04-08,03:44:00,10.74,18,455.58,39.14,25.78,3995.9,1009.03,5004.93,0,False,Entregada,Entrega realizada en tiempo
1069,65,23,30,23,2026-04-20,17:26:00,2026-04-20,02:47:00,2026-04-21,02:47:00,0.65,53,292.36,53.55,26.65,2450.8,1427.11,3877.91,0,False,Entregada,Entrega realizada en tiempo
1070,4,27,6,49,2026-02-05,12:50:00,2026-02-05,03:21:00,2026-02-06,03:21:00,5.43,32,378.33,48.63,24.49,3190.65,1190.95,4381.6,0,False,Entregada,Entrega realizada en tiempo
1071,80,35,58,37,2026-08-13,12:03:00,2026-08-13,05:21:00,2026-08-14,05:50:00,0.59,51,455.26,61.44,26.23,3243.3,1611.57,4854.87,29,True,Tardía,Distancia larga
1072,67,30,54,4,2026-01-22,06:17:00,2026-01-22,08:51:00,2026-01-22,08:51:00,2.17,14,106.29,9.13,23.39,1360.45,213.55,1574.0,0,False,Entregada,Entrega realizada en tiempo
1073,38,37,31,45,2026-03-26,06:07:00,2026-03-26,08:48:00,2026-03-26,08:48:00,0.68,75,88.46,9.43,25.96,1610.3,244.8,1855.1,0,False,Entregada,Entrega realizada en tiempo
1074,7,14,34,10,2026-05-24,18:08:00,2026-05-24,20:33:00,2026-05-24,20:33:00,6.18,29,82.14,8.85,25.56,1760.7,226.21,1986.91,0,False,Entregada,Entrega realizada en tiempo
1075,20,20,41,20,2026-07-04,05:51:00,2026-07-04,07:24:00,2026-07-04,07:24:00,3.99,63,56.28,7.64,23.8,1684.4,181.83,1866.23,0,False,Entregada,Entrega realizada en tiempo
1076,9,1,10,39,2026-08-14,08:33:00,2026-08-14,16:56:00,2026-08-14,17:29:00,0.48,13,196.27,18.94,23.1,1633.35,437.51,2070.86,33,True,Tardía,Hora pico
1077,65,29,26,4,2026-02-01,12:25:00,2026-02-01,14:59:00,2026-02-01,14:59:00,9.55,62,100.61,10.51,26.28,2454.05,276.2,2730.25,0,False,Entregada,Entrega realizada en tiempo
1078,70,17,53,40,2026-06-24,17:54:00,2026-06-24,10:56:00,2026-06-25,11:47:00,1.05,79,461.09,81.9,23.57,3542.45,1930.38,5472.83,51,True,Tardía,"Hora pico, Distancia larga, Carga pesada"
1079,96,16,11,33,2026-07-09,20:12:00,2026-07-09,05:06:00,2026-07-10,05:06:00,7.0,61,285.79,25.68,24.16,3116.95,620.43,3737.38,0,False,Entregada,Entrega realizada en tiempo
1080,13,38,32,24,2026-06-20,11:25:00,2026-06-20,20:02:00,2026-06-20,20:02:00,2.26,50,312.0,26.51,23.43,2686.0,621.13,3307.13,0,False,Entregada,Entrega realizada en tiempo
1081,54,28,10,2,2026-03-14,17:07:00,2026-03-14,03:02:00,2026-03-15,04:14:00,5.79,73,306.39,44.93,23.17,3194.95,1041.03,4235.98,72,True,Tardía,"Tráfico alto, Hora pico, Distancia larga"
1082,46,9,30,47,2026-04-28,11:00:00,2026-04-28,22:44:00,2026-04-28,23:42:00,0.46,21,367.28,30.03,26.61,2550.4,799.1,3349.5,58,True,Tardía,"Tráfico alto, Distancia larga"
1083,68,25,33,5,2026-02-14,08:22:00,2026-02-14,18:18:00,2026-02-14,19:15:00,9.78,73,294.55,62.67,23.27,3534.75,1458.33,4993.08,57,True,Tardía,"Tráfico alto, Hora pico, Carga pesada"
1084,83,31,25,31,2026-06-05,09:36:00,2026-06-05,17:08:00,2026-06-05,17:08:00,14.75,65,203.04,28.84,25.1,3510.2,723.88,4234.08,0,False,Entregada,Entrega realizada en tiempo
1085,17,21,38,38,2026-03-31,15:04:00,2026-03-31,19:35:00,2026-03-31,19:50:00,0.51,6,184.37,25.79,23.93,1520.85,617.15,2138.0,15,True,Tardía,Incidencia operativa
1086,86,7,32,44,2026-05-02,13:48:00,2026-05-02,15:58:00,2026-05-02,15:58:00,0.26,30,64.58,10.59,26.23,1088.9,277.78,1366.68,0,False,Entregada,Entrega realizada en tiempo
1087,94,16,7,12,2026-07-06,15:48:00,2026-07-06,03:26:00,2026-07-07,03:26:00,10.84,54,395.49,35.53,23.25,3993.45,826.07,4819.52,0,False,Entregada,Entrega realizada en tiempo
1088,33,8,3,48,2026-01-19,17:48:00,2026-01-19,23:01:00,2026-01-19,23:01:00,5.84,48,197.61,21.11,26.36,2456.05,556.46,3012.51,0,False,Entregada,Entrega realizada en tiempo
1089,23,21,7,45,2026-04-26,15:08:00,2026-04-26,17:49:00,2026-04-26,17:49:00,1.32,74,84.79,11.86,23.78,1647.95,282.03,1929.98,0,False,Entregada,Entrega realizada en tiempo
1090,63,29,44,19,2026-02-27,09:47:00,2026-02-27,22:28:00,2026-02-27,23:26:00,23.95,21,346.87,36.25,23.1,4797.35,837.38,5634.73,58,True,Tardía,"Hora pico, Distancia larga, Carga pesada"
1091,86,7,14,3,2026-07-27,08:57:00,2026-07-27,11:14:00,2026-07-27,11:14:00,1.48,1,57.35,9.4,24.63,942.75,231.52,1174.27,0,False,Entregada,Entrega realizada en tiempo
1092,70,5,22,12,2026-06-24,19:31:00,2026-06-24,07:09:00,2026-06-25,07:09:00,14.8,25,399.31,50.16,25.28,4176.55,1268.04,5444.59,0,False,Entregada,Entrega realizada en tiempo
1093,61,33,23,23,2026-06-08,20:54:00,2026-06-08,06:15:00,2026-06-09,06:15:00,0.87,18,291.49,37.18,24.76,2188.45,920.58,3109.03,0,False,Entregada,Entrega realizada en tiempo
1094,81,25,56,5,2026-05-26,07:08:00,2026-05-26,17:04:00,2026-05-26,17:54:00,1.82,67,285.74,60.8,23.21,2646.7,1411.17,4057.87,50,True,Tardía,"Tráfico alto, Hora pico"
1095,70,22,2,15,2026-07-30,12:59:00,2026-07-30,15:22:00,2026-07-30,15:22:00,1.51,33,62.83,6.08,24.43,1229.15,148.53,1377.68,0,False,Entregada,Entrega realizada en tiempo
1096,21,19,5,35,2026-05-28,10:54:00,2026-05-28,14:28:00,2026-05-28,14:28:00,6.62,67,150.26,14.8,25.0,2449.3,370.0,2819.3,0,False,Entregada,Entrega realizada en tiempo
1097,52,40,4,35,2026-06-28,08:37:00,2026-06-28,12:11:00,2026-06-28,12:11:00,0.7,61,141.74,22.15,26.94,1766.7,596.72,2363.42,0,False,Entregada,Entrega realizada en tiempo
1098,84,2,3,22,2026-04-18,11:12:00,2026-04-18,18:51:00,2026-04-18,18:51:00,3.51,43,336.56,67.85,23.24,2877.8,1576.83,4454.63,0,False,Entregada,Entrega realizada en tiempo
1099,27,36,53,47,2026-03-26,06:15:00,2026-03-26,17:59:00,2026-03-26,19:02:00,0.84,64,336.43,39.67,24.38,2778.15,967.15,3745.3,63,True,Tardía,"Tráfico alto, Distancia larga"
1100,10,27,39,48,2026-06-06,07:56:00,2026-06-06,13:09:00,2026-06-06,13:09:00,6.81,71,186.01,23.91,23.52,2679.05,562.36,3241.41,0,False,Entregada,Entrega realizada en tiempo
1101,93,3,7,3,2026-05-08,19:14:00,2026-05-08,21:31:00,2026-05-08,21:31:00,10.07,45,67.42,14.47,24.21,2204.1,350.32,2554.42,0,False,Entregada,Entrega realizada en tiempo
1102,30,2,60,4,2026-01-07,09:34:00,2026-01-07,12:08:00,2026-01-07,12:08:00,6.83,78,111.77,22.53,25.73,2365.85,579.7,2945.55,0,False,Entregada,Entrega realizada en tiempo
1103,95,2,36,31,2026-01-14,15:49:00,2026-01-14,23:21:00,2026-01-14,23:21:00,12.64,49,201.26,40.58,24.72,3162.3,1003.14,4165.44,0,False,Entregada,Entrega realizada en tiempo
1104,55,36,9,8,2026-04-23,08:57:00,2026-04-23,12:25:00,2026-04-23,12:25:00,1.78,79,94.04,11.09,24.47,1780.2,271.37,2051.57,0,False,Entregada,Entrega realizada en tiempo
1105,25,22,28,4,2026-03-02,10:05:00,2026-03-02,12:39:00,2026-03-02,13:02:00,0.35,76,112.3,10.86,25.99,1704.5,282.25,1986.75,23,True,Tardía,Incidencia operativa
1106,69,37,3,1,2026-08-12,10:52:00,2026-08-12,17:11:00,2026-08-12,17:25:00,0.59,8,199.42,21.26,24.75,1620.1,526.19,2146.29,14,True,Tardía,Incidencia operativa
1107,37,3,21,23,2026-06-04,10:18:00,2026-06-04,19:39:00,2026-06-04,19:39:00,10.38,17,246.36,52.87,24.91,2905.8,1316.99,4222.79,0,False,Entregada,Entrega realizada en tiempo
1108,16,5,5,17,2026-05-20,09:31:00,2026-05-20,15:49:00,2026-05-20,15:49:00,16.44,46,176.91,22.22,26.44,3396.55,587.5,3984.05,0,False,Entregada,Entrega realizada en tiempo
1109,57,20,24,50,2026-05-22,12:55:00,2026-05-22,20:55:00,2026-05-22,20:55:00,6.6,32,257.95,35.0,24.07,2705.75,842.45,3548.2,0,False,Entregada,Entrega realizada en tiempo
1110,90,35,33,7,2026-01-14,14:57:00,2026-01-14,19:08:00,2026-01-14,19:08:00,1.26,53,111.97,15.11,25.49,1609.85,385.15,1995.0,0,False,Entregada,Entrega realizada en tiempo
1111,36,6,14,9,2026-08-04,19:14:00,2026-08-04,02:47:00,2026-08-05,02:47:00,0.8,40,202.61,29.62,23.84,1913.05,706.14,2619.19,0,False,Entregada,Entrega realizada en tiempo
1112,48,10,3,16,2026-06-28,17:41:00,2026-06-28,08:09:00,2026-06-29,08:09:00,13.49,59,443.22,44.46,23.09,4537.1,1026.58,5563.68,0,False,Entregada,Entrega realizada en tiempo
1113,5,18,18,38,2026-04-09,12:52:00,2026-04-09,17:23:00,2026-04-09,17:52:00,0.32,11,180.94,16.94,24.54,1524.7,415.71,1940.41,29,True,Tardía,Incidencia operativa
1114,3,25,25,29,2026-01-12,10:13:00,2026-01-12,15:27:00,2026-01-12,15:27:00,4.1,49,197.87,42.1,24.72,2291.35,1040.71,3332.06,0,False,Entregada,Entrega realizada en tiempo
1115,7,20,3,35,2026-07-15,14:59:00,2026-07-15,18:33:00,2026-07-15,18:33:00,3.69,4,139.62,18.94,26.02,1599.1,492.82,2091.92,0,False,Entregada,Entrega realizada en tiempo
1116,44,17,52,49,2026-06-01,09:48:00,2026-06-01,00:19:00,2026-06-02,01:29:00,1.05,4,350.59,62.27,26.23,2389.95,1633.34,4023.29,70,True,Tardía,"Hora pico, Distancia larga, Carga pesada"
1117,71,25,47,44,2026-03-15,20:29:00,2026-03-15,22:39:00,2026-03-15,22:39:00,11.05,55,67.06,14.27,25.27,2380.3,360.6,2740.9,0,False,Entregada,Entrega realizada en tiempo
1118,67,17,11,25,2026-04-30,10:08:00,2026-04-30,19:34:00,2026-04-30,19:34:00,0.93,2,329.15,58.46,25.73,2254.75,1504.18,3758.93,0,False,Entregada,Entrega realizada en tiempo
1119,36,6,16,50,2026-05-19,12:21:00,2026-05-19,20:21:00,2026-05-19,20:21:00,0.22,74,263.29,38.49,25.46,2430.45,979.96,3410.41,0,False,Entregada,Entrega realizada en tiempo
1120,47,18,43,17,2026-07-20,05:07:00,2026-07-20,11:25:00,2026-07-20,11:25:00,0.94,40,186.85,17.5,24.28,1848.25,424.9,2273.15,0,False,Entregada,Entrega realizada en tiempo
1121,34,12,29,30,2026-01-05,17:00:00,2026-01-05,22:08:00,2026-01-05,22:49:00,0.38,60,137.5,19.67,25.55,1705.5,502.57,2208.07,41,True,Tardía,Hora pico
1122,72,14,27,4,2026-05-29,07:17:00,2026-05-29,09:51:00,2026-05-29,09:51:00,5.71,79,108.39,11.68,26.81,2244.95,313.14,2558.09,0,False,Entregada,Entrega realizada en tiempo
1123,57,12,17,50,2026-07-21,11:16:00,2026-07-21,19:16:00,2026-07-21,19:16:00,1.15,64,268.47,38.41,25.52,2469.35,980.22,3449.57,0,False,Entregada,Entrega realizada en tiempo
1124,19,40,42,4,2026-03-01,08:41:00,2026-03-01,11:15:00,2026-03-01,12:00:00,1.02,5,96.97,15.15,25.32,1126.85,383.6,1510.45,45,True,Tardía,Hora pico
1125,6,36,46,15,2026-01-16,11:16:00,2026-01-16,13:39:00,2026-01-16,13:39:00,1.01,3,57.96,6.83,26.43,914.8,180.52,1095.32,0,False,Entregada,Entrega realizada en tiempo
1126,46,35,46,3,2026-06-03,10:22:00,2026-06-03,12:39:00,2026-06-03,13:03:00,0.67,14,60.67,8.19,23.45,982.35,192.06,1174.41,24,True,Tardía,Incidencia operativa
1127,10,16,14,21,2026-05-27,14:53:00,2026-05-27,21:56:00,2026-05-27,22:19:00,1.49,54,286.31,25.72,26.5,2512.55,681.58,3194.13,23,True,Tardía,Incidencia operativa
1128,19,2,21,39,2026-07-21,14:21:00,2026-07-21,22:44:00,2026-07-21,22:44:00,2.01,53,226.91,45.75,24.5,2259.55,1120.88,3380.43,0,False,Entregada,Entrega realizada en tiempo
1129,38,40,2,11,2026-04-05,06:18:00,2026-04-05,09:04:00,2026-04-05,09:04:00,1.46,20,66.35,10.37,23.1,1137.75,239.55,1377.3,0,False,Entregada,Entrega realizada en tiempo
1130,78,14,52,21,2026-05-11,19:50:00,2026-05-11,02:53:00,2026-05-12,02:53:00,7.05,75,296.07,31.9,26.76,3285.35,853.64,4138.99,0,False,Entregada,Entrega realizada en tiempo
1131,49,38,3,43,2026-07-05,08:24:00,2026-07-05,23:51:00,2026-07-05,23:51:00,4.63,11,407.92,34.66,26.83,3090.6,929.93,4020.53,0,False,Entregada,Entrega realizada en tiempo
1132,29,37,33,37,2026-06-11,20:46:00,2026-06-11,14:04:00,2026-06-12,14:04:00,0.64,54,477.04,50.86,23.48,3381.2,1194.19,4575.39,0,False,Entregada,Entrega realizada en tiempo
1133,68,4,39,31,2026-06-18,19:33:00,2026-06-18,03:05:00,2026-06-19,03:44:00,1.85,57,181.48,30.5,24.17,2048.4,737.19,2785.59,39,True,Tardía,Hora pico
1134,32,22,16,50,2026-04-03,10:29:00,2026-04-03,18:29:00,2026-04-03,18:29:00,0.3,41,247.21,23.91,23.46,2094.05,560.93,2654.98,0,False,Entregada,Entrega realizada en tiempo
1135,31,29,47,27,2026-04-03,07:22:00,2026-04-03,19:05:00,2026-04-03,19:05:00,8.26,72,298.29,31.17,26.66,3393.45,830.99,4224.44,0,False,Entregada,Entrega realizada en tiempo
1136,84,31,39,15,2026-04-25,16:14:00,2026-04-25,18:37:00,2026-04-25,18:37:00,7.38,73,66.68,9.47,26.95,2155.4,255.22,2410.62,0,False,Entregada,Entrega realizada en tiempo
1137,69,16,50,27,2026-06-22,08:38:00,2026-06-22,20:21:00,2026-06-22,20:21:00,18.4,34,308.63,27.73,24.37,4155.15,675.78,4830.93,0,False,Entregada,Entrega realizada en tiempo
1138,16,6,27,27,2026-05-10,08:36:00,2026-05-10,20:19:00,2026-05-10,20:19:00,1.34,64,303.62,44.39,26.09,2664.1,1158.14,3822.24,0,False,Entregada,Entrega realizada en tiempo
1139,24,30,1,11,2026-01-31,16:16:00,2026-01-31,19:02:00,2026-01-31,19:02:00,6.27,71,68.46,5.88,24.88,2037.3,146.29,2183.59,0,False,Entregada,Entrega realizada en tiempo
1140,13,9,56,3,2026-08-02,16:01:00,2026-08-02,18:18:00,2026-08-02,18:18:00,0.61,22,67.4,5.51,23.53,1074.0,129.65,1203.65,0,False,Entregada,Entrega realizada en tiempo
1141,68,25,58,28,2026-04-01,08:25:00,2026-04-01,15:26:00,2026-04-01,15:53:00,6.76,72,270.07,57.46,24.35,3102.35,1399.15,4501.5,27,True,Tardía,Hora pico
1142,44,38,39,40,2026-01-28,06:04:00,2026-01-28,23:06:00,2026-01-28,23:06:00,9.78,46,423.32,35.97,26.64,3962.6,958.24,4920.84,0,False,Entregada,Entrega realizada en tiempo
1143,81,29,48,28,2026-03-16,18:44:00,2026-03-16,01:45:00,2026-03-17,01:45:00,24.46,18,277.75,29.02,25.89,4478.75,751.33,5230.08,0,False,Entregada,Entrega realizada en tiempo
1144,76,33,6,10,2026-01-02,14:43:00,2026-01-02,17:08:00,2026-01-02,17:08:00,0.54,59,84.45,10.77,24.75,1448.25,266.56,1714.81,0,False,Entregada,Entrega realizada en tiempo
1145,66,38,18,50,2026-01-25,10:19:00,2026-01-25,18:19:00,2026-01-25,18:19:00,9.44,64,231.33,19.65,25.26,3112.65,496.36,3609.01,0,False,Entregada,Entrega realizada en tiempo
1146,68,38,33,28,2026-03-15,13:24:00,2026-03-15,20:25:00,2026-03-15,20:25:00,10.29,41,263.94,22.42,26.81,3176.7,601.08,3777.78,0,False,Entregada,Entrega realizada en tiempo
1147,6,14,28,34,2026-03-13,13:06:00,2026-03-13,16:57:00,2026-03-13,16:57:00,5.32,45,115.85,12.48,23.47,1971.25,292.91,2264.16,0,False,Entregada,Entrega realizada en tiempo
1148,36,32,29,15,2026-08-15,09:18:00,2026-08-15,11:41:00,2026-08-15,11:41:00,3.79,34,63.66,5.77,26.01,1469.3,150.08,1619.38,0,False,Entregada,Entrega realizada en tiempo
1149,30,18,10,7,2026-02-22,20:53:00,2026-02-22,01:04:00,2026-02-23,01:04:00,0.66,66,114.87,10.76,23.11,1668.35,248.66,1917.01,0,False,Entregada,Entrega realizada en tiempo
1150,6,35,35,13,2026-01-02,18:53:00,2026-01-02,06:36:00,2026-01-03,07:36:00,1.09,4,305.09,41.17,25.93,2166.45,1067.54,3233.99,60,True,Tardía,"Hora pico, Distancia larga"
1151,67,9,54,30,2026-03-17,08:45:00,2026-03-17,13:53:00,2026-03-17,13:53:00,0.52,16,125.78,10.28,24.73,1308.9,254.22,1563.12,0,False,Entregada,Entrega realizada en tiempo
